gameweek,player_id,web_name,position,team_name,xp_predicted,now_cost_at_prediction,selected_by_percent_at_prediction,actual_points,points_per_game_at_prediction,ep_next_at_prediction,start_rate_at_prediction,xp_fresh_at_prediction,xp_horizon_at_prediction,xp_model_at_prediction,ep_x_start_rate_at_prediction,ep_x_availability_at_prediction
4,419,Martinez,DEF,Man Utd,1.11,5.0,1.2,2.0,2.0,1.3,0.46,,,,,
4,105,Anthony,MID,Brentford,1.88,6.0,0.1,1.0,1.3,1.3,0.59,,,,,
4,162,Andrey Santos,MID,Man Utd,0.76,4.9,0.8,0.0,1.3,1.3,0.34,,,,,
4,491,Igor Jesus,FWD,Nott'm Forest,1.54,5.9,2.8,7.0,1.3,1.3,0.71,,,,,
4,522,Gray,MID,Spurs,1.56,5.0,0.2,3.0,2.0,1.3,0.55,,,,,
4,417,Dalot,DEF,Man Utd,1.99,4.9,2.0,2.0,1.3,1.3,0.73,,,,,
4,91,Pinnock,DEF,Coventry City,1.0,4.5,0.1,2.0,2.0,1.3,0.19,,,,,
4,106,Thiago,FWD,Brentford,4.51,7.9,12.3,1.0,1.3,1.3,0.98,,,,,
4,405,N.Gonzalez,MID,Newcastle,1.46,5.5,0.3,1.0,2.0,1.3,0.53,,,,,
4,93,Schuster,DEF,Brentford,2.81,4.5,0.1,3.0,4.0,1.3,0.47,,,,,
4,166,N.Jackson,FWD,Aston Villa,1.6,6.5,1.1,0.0,2.0,1.3,0.72,,,,,
4,129,Ayari,MID,Brighton,2.41,5.4,0.4,8.0,2.0,1.3,0.58,,,,,
4,260,Wilson,MID,Leeds,3.14,6.4,3.4,1.0,1.3,1.3,0.65,,,,,
4,182,Amenda,DEF,Coventry City,5.69,4.0,0.8,0.0,1.3,1.3,0.84,,,,,
4,104,Onyeka,MID,Coventry City,1.05,4.9,0.1,2.0,2.0,1.3,0.25,,,,,
4,90,Hickey,DEF,Brentford,0.51,4.5,0.1,1.0,1.0,1.0,0.13,,,,,
4,160,Garnacho,MID,Aston Villa,0.98,5.9,0.4,0.0,1.0,1.0,0.23,,,,,
4,519,Gallagher,MID,Spurs,1.4,5.4,0.2,0.0,1.5,1.0,0.48,,,,,
4,167,Delap,FWD,Nott'm Forest,0.74,5.5,0.8,5.0,1.5,1.0,0.32,,,,,
4,462,Steur,MID,Newcastle,1.73,4.9,0.1,2.0,1.0,1.0,0.59,,,,,
4,526,Solanke,FWD,Spurs,0.59,5.9,1.0,2.0,1.0,1.0,0.18,,,,,
4,525,Fernandes,MID,Spurs,1.99,5.9,1.1,3.0,1.0,1.0,0.7,,,,,
4,422,Mazraoui,DEF,Man Utd,0.75,4.5,0.6,0.0,1.0,1.0,0.31,,,,,
4,108,Wilson,FWD,Brentford,0.96,5.5,0.4,0.0,1.0,1.0,0.47,,,,,
4,145,Fofana,DEF,Chelsea,3.15,5.0,0.1,1.0,1.5,1.0,0.58,,,,,
4,369,Ngumoha,MID,Liverpool,1.17,5.8,0.6,1.0,1.5,1.0,0.21,,,,,
4,144,Gusto,DEF,Chelsea,3.37,5.0,1.1,1.0,1.0,1.0,0.68,,,,,
4,585,Herrington,DEF,Hull City,1.84,4.0,0.6,1.0,1.0,1.0,0.47,,,,,
4,589,Gourna-Douath,MID,Hull City,1.18,5.0,0.0,0.0,1.5,1.0,0.59,,,,,
4,186,Mason-Clark,MID,Coventry City,2.85,5.4,0.1,1.0,1.5,1.0,0.72,,,,,
4,323,McAteer,MID,Ipswich Town,1.46,4.5,1.3,0.0,1.0,1.0,0.47,,,,,
4,592,Ouattara,DEF,Ipswich Town,2.78,4.0,0.9,1.0,1.0,1.0,0.47,,,,,
4,583,Chavarria,DEF,Chelsea,3.83,4.9,0.2,1.0,1.0,1.0,0.47,,,,,
4,195,Simms,FWD,Coventry City,1.67,5.0,0.8,0.0,1.5,1.0,0.59,,,,,
4,584,Hamer,MID,Coventry City,1.88,5.4,0.1,0.0,1.0,1.0,0.47,,,,,
4,269,Sessegnon,DEF,Fulham,0.91,4.5,0.4,0.0,1.0,1.0,0.33,,,,,
4,209,Johnson,MID,Everton,1.38,5.9,0.1,3.0,1.0,1.0,0.44,,,,,
4,403,Sávio,MID,Spurs,1.02,6.5,0.7,3.0,3.0,1.0,0.24,,,,,
4,498,Senesi,DEF,Spurs,2.94,5.9,5.0,0.0,3.0,1.0,0.73,,,,,
4,241,McNeil,MID,Crystal Palace,1.54,5.4,0.1,0.0,1.5,1.0,0.36,,,,,
4,257,Bassey,DEF,Fulham,1.85,4.5,0.7,6.0,1.0,1.0,0.84,,,,,
4,255,J.Cuenca,DEF,Fulham,0.71,4.5,0.0,0.0,3.0,1.0,0.31,,,,,
4,19,Zubimendi,MID,Arsenal,1.84,5.4,0.7,1.0,1.0,1.0,0.56,,,,,
4,188,Torp,MID,Coventry City,1.88,5.4,0.1,1.0,1.0,0.7,0.47,,,,,
4,478,Netz,DEF,Nott'm Forest,0.1,4.5,0.0,0.0,1.0,0.7,0.05,,,,,
4,617,Cho,MID,Hull City,1.22,5.0,0.0,1.0,1.0,1.0,0.47,,,,,
4,611,Wan-Bissaka,DEF,Aston Villa,1.41,4.5,0.2,3.0,1.0,1.0,0.47,,,,,
4,306,Greaves,DEF,Ipswich Town,4.13,4.0,1.3,1.0,0.7,0.7,0.84,,,,,
4,596,Ruggeri,DEF,Aston Villa,2.89,4.5,0.1,0.0,1.0,0.7,0.47,,,,,
4,490,Wood,FWD,Nott'm Forest,0.45,5.9,1.1,1.0,1.0,0.7,0.18,,,,,
4,42,Guessand,MID,Crystal Palace,0.64,5.5,0.0,0.0,1.0,0.7,0.15,,,,,
4,203,Canvot,DEF,Crystal Palace,2.92,4.9,0.2,0.0,0.7,0.7,0.6,,,,,
4,577,Tomiyasu,DEF,Crystal Palace,4.49,4.5,0.3,0.0,1.0,0.7,0.59,,,,,
4,488,I.Sangaré,MID,Nott'm Forest,0.99,4.9,0.6,1.0,2.0,0.7,0.54,,,,,
4,512,Kudus,MID,Spurs,1.04,6.5,0.1,1.0,1.0,0.7,0.31,,,,,
4,56,Abraham,FWD,Aston Villa,0.16,5.5,0.2,1.0,1.0,0.7,0.03,,,,,
4,52,Alysson,MID,Aston Villa,0.0,5.0,0.0,6.0,0.7,0.7,0.0,,,,,
4,253,Andersen,DEF,Fulham,1.9,5.0,0.1,0.0,1.0,0.7,0.79,,,,,
4,207,Mingueza,DEF,Crystal Palace,3.88,4.4,0.1,0.0,1.0,0.7,0.47,,,,,
4,415,Dorgu,MID,Man Utd,0.91,5.9,0.7,4.0,0.7,0.7,0.37,,,,,
4,621,McAidoo,MID,Man City,2.22,4.5,0.1,0.0,1.0,1.0,0.47,,,,,
4,406,Kovačić,MID,Man City,0.04,5.4,0.1,0.0,1.0,0.7,0.02,,,,,
4,616,Bouaddi,MID,Man City,1.2,5.5,0.1,0.0,1.0,1.0,0.47,,,,,
4,375,Nyoni,MID,Liverpool,0.0,4.9,0.0,0.0,1.0,0.7,0.0,,,,,
4,420,Yoro,DEF,Man Utd,0.77,4.9,0.5,0.0,1.0,0.7,0.3,,,,,
4,381,Koumas,MID,Liverpool,1.9,5.0,0.0,0.0,1.0,0.7,0.47,,,,,
4,102,Yarmoliuk,MID,Brentford,1.34,4.9,0.8,4.0,0.7,0.7,0.49,,,,,
4,600,Osman,MID,Brighton,1.94,5.0,0.0,1.0,1.0,0.7,0.47,,,,,
4,64,Smith,DEF,Bournemouth,1.86,4.5,0.1,0.0,0.7,0.7,0.6,,,,,
4,113,F.Kadıoğlu,DEF,Brighton,3.83,4.4,1.9,6.0,1.0,0.7,0.81,,,,,
4,142,James,DEF,Chelsea,2.99,5.4,7.9,1.0,0.7,0.7,0.58,,,,,
4,157,Estêvão,MID,Chelsea,1.22,6.4,0.8,1.0,1.0,0.7,0.2,,,,,
4,331,Gudmundsson,DEF,Leeds,3.07,4.5,0.0,6.0,2.0,0.7,0.64,,,,,
4,457,J.Murphy,MID,Newcastle,1.15,5.9,0.1,0.0,0.7,0.7,0.31,,,,,
4,608,Jebbison,FWD,Bournemouth,1.99,5.0,0.1,0.0,1.0,0.7,0.47,,,,,
4,75,Christie,MID,Bournemouth,0.49,5.0,0.0,1.0,1.0,0.7,0.15,,,,,
4,74,Brooks,MID,Bournemouth,1.11,5.0,0.1,0.0,1.0,0.7,0.21,,,,,
4,72,Gannon-Doak,MID,Bournemouth,0.0,4.9,0.1,1.0,1.0,0.7,0.0,,,,,
4,119,Costinha,DEF,Brighton,3.98,4.5,0.0,1.0,0.7,0.7,0.47,,,,,
4,263,Kevin,MID,Fulham,0.33,5.4,0.0,1.0,1.0,0.7,0.15,,,,,
4,548,Rigg,MID,Sunderland,0.37,4.9,0.1,0.0,1.0,0.7,0.18,,,,,
4,34,Pau,DEF,Aston Villa,1.94,4.5,0.4,1.0,1.0,0.7,0.55,,,,,
4,262,Smith Rowe,MID,Fulham,0.86,5.4,0.3,1.0,1.0,0.7,0.36,,,,,
4,14,Eze,MID,Arsenal,1.51,6.4,1.3,1.0,1.0,0.7,0.36,,,,,
4,17,Merino,MID,Arsenal,0.74,5.9,0.5,1.0,0.7,0.7,0.16,,,,,
4,9,Hincapie,DEF,Arsenal,1.42,5.3,1.1,0.0,1.0,0.7,0.33,,,,,
4,271,Muniz,FWD,Fulham,0.37,5.4,0.5,1.0,1.0,0.7,0.16,,,,,
4,644,Timber,MID,Crystal Palace,1.76,5.0,0.0,4.0,2.0,1.5,0.59,,,,,
4,501,Danso,DEF,Sunderland,1.03,5.0,0.2,1.0,2.0,0.7,0.4,,,,,
4,238,Grealish,MID,Everton,1.02,6.5,0.3,1.0,1.0,0.7,0.3,,,,,
4,16,Madueke,MID,Arsenal,0.94,6.3,0.2,0.0,1.0,0.7,0.26,,,,,
4,450,Livramento,DEF,Newcastle,0.84,4.9,0.0,3.0,1.0,0.3,0.23,,,,,
4,89,Henry,DEF,Brentford,0.75,4.5,0.2,0.0,1.0,0.3,0.23,,,,,
4,29,M.Bizot,GKP,Aston Villa,0.58,4.5,0.1,0.0,1.0,0.3,0.22,,,,,
4,149,Colwill,DEF,Chelsea,1.31,4.9,1.2,1.0,0.5,0.3,0.28,,,,,
4,343,James,MID,Leeds,0.44,5.0,0.1,1.0,1.0,0.3,0.1,,,,,
4,321,Walle Egeli,FWD,Ipswich Town,0.94,4.5,3.4,0.0,1.0,0.3,0.47,,,,,
4,201,Muñoz,DEF,Nott'm Forest,1.76,5.4,6.1,2.0,0.5,0.3,0.6,,,,,
4,81,Rodríguez,FWD,Bournemouth,0.94,6.0,0.1,1.0,1.0,0.3,0.47,,,,,
4,634,Fernandez-Pardo,FWD,Newcastle,0.94,6.0,0.1,1.0,1.0,2.1,0.47,,,,,
4,568,Barco,MID,Chelsea,1.94,5.5,0.1,0.0,1.0,0.3,0.47,,,,,
4,559,Bamba,MID,Newcastle,1.4,4.9,0.1,1.0,1.0,0.3,0.47,,,,,
4,640,Flemming,FWD,Ipswich Town,1.14,5.5,0.0,5.0,1.0,1.8,0.47,,,,,
4,76,Tóth.A,MID,Bournemouth,0.1,5.0,0.0,0.0,1.0,0.3,0.03,,,,,
4,35,Bogarde,MID,Aston Villa,0.43,5.0,0.1,0.0,1.0,0.3,0.18,,,,,
4,520,Bergvall,MID,Spurs,0.94,5.4,0.2,1.0,1.0,0.3,0.31,,,,,
4,185,Sakamoto,MID,Coventry City,1.91,4.9,0.1,0.0,1.0,0.3,0.47,,,,,
4,482,Hudson-Odoi,MID,Nott'm Forest,0.79,5.9,0.2,0.0,1.0,0.3,0.35,,,,,
4,549,Talbi,MID,Sunderland,0.55,5.4,0.2,0.0,1.0,0.3,0.26,,,,,
4,574,Hjertø-Dahl,MID,Hull City,0.96,4.9,0.1,0.0,1.0,0.3,0.47,,,,,
4,638,Norton-Cuffy,DEF,Hull City,1.52,4.0,0.2,0.0,1.0,1.0,0.47,,,,,
4,646,Fofana,MID,Sunderland,0.68,5.5,0.0,1.0,1.0,2.0,0.47,,,,,
4,135,Yohanna,MID,Brighton,1.92,4.9,0.1,0.0,1.0,0.3,0.47,,,,,
4,328,Struijk,DEF,Brighton,2.86,5.0,0.2,1.0,1.0,0.3,0.54,,,,,
4,594,David,FWD,Brighton,1.35,6.0,0.2,0.0,0.5,0.3,0.47,,,,,
4,395,Lewis,DEF,Man City,0.55,4.5,0.2,0.0,1.0,0.3,0.19,,,,,
4,396,Vitor Reis,DEF,Man City,1.97,4.5,0.0,0.0,1.0,0.3,0.47,,,,,
4,622,Braithwaite,DEF,Man City,1.97,4.0,0.2,0.0,1.0,0.5,0.47,,,,,
4,421,Heaven,DEF,Man Utd,0.75,4.4,0.3,0.0,1.0,0.3,0.31,,,,,
4,535,Alderete,DEF,Sunderland,1.25,4.9,0.3,0.0,1.0,0.3,0.53,,,,,
4,627,Barcola,MID,Liverpool,2.08,8.0,1.7,3.0,1.0,2.8,0.47,,,,,
4,25,Gyökeres,FWD,Arsenal,1.8,7.3,4.2,0.0,1.0,0.3,0.43,,,,,
4,389,Matheus N.,DEF,Man City,1.36,5.9,1.0,9.0,1.0,0.3,0.53,,,,,
4,642,Thomas,MID,Hull City,0.98,5.5,0.0,1.0,1.0,2.0,0.47,,,,,
4,539,O'Nien,DEF,Sunderland,0.46,4.0,2.8,0.0,1.0,0.3,0.21,,,,,
4,547,Mundle,MID,Sunderland,0.08,4.9,0.0,0.0,1.0,0.3,0.03,,,,,
4,136,Welbeck,FWD,Chelsea,2.36,5.9,0.8,1.0,1.0,0.3,0.43,,,,,
4,446,Schär,DEF,Newcastle,0.74,5.0,0.2,0.0,1.0,0.3,0.18,,,,,
4,452,Bruno G.,MID,Arsenal,1.75,6.8,1.9,7.0,1.0,0.3,0.44,,,,,
4,164,Quenda,MID,Chelsea,1.92,5.4,0.0,0.0,1.0,0.3,0.47,,,,,
4,435,Lacey,MID,Man Utd,0.0,5.0,0.1,0.0,1.0,0.3,0.0,,,,,
4,357,Frimpong,DEF,Liverpool,2.31,5.4,2.6,1.0,0.5,0.3,0.45,,,,,
4,339,Longstaff,MID,Leeds,0.74,4.9,0.1,1.0,1.0,0.3,0.16,,,,,
4,461,Touré,MID,Newcastle,1.44,5.9,0.1,6.0,1.0,0.3,0.47,,,,,
4,364,Tsimikas,DEF,Liverpool,3.89,4.9,0.1,1.0,1.0,0.3,0.47,,,,,
4,487,Dominguez,MID,Nott'm Forest,0.55,4.9,0.1,0.0,1.0,0.3,0.28,,,,,
4,212,Hughes,MID,Crystal Palace,1.23,4.5,9.1,1.0,1.0,0.3,0.31,,,,,
4,635,Larsson,MID,Fulham,4.31,5.0,0.0,1.0,1.0,1.5,0.47,,,,,
4,240,Iroegbunam,MID,Hull City,0.48,5.0,0.0,0.0,1.0,0.3,0.28,,,,,
4,556,Targett,DEF,Hull City,1.95,4.0,2.0,0.0,1.0,0.3,0.47,,,,,
4,563,Morita,MID,Hull City,1.18,5.0,0.0,0.0,1.0,0.3,0.59,,,,,
4,581,Diomande,DEF,Nott'm Forest,1.97,5.4,0.6,4.0,1.0,0.3,0.47,,,,,
4,308,Furlong,DEF,Ipswich Town,2.84,4.0,0.5,0.0,1.0,0.3,0.47,,,,,
4,493,Kalimuendo,FWD,Nott'm Forest,0.0,5.4,0.1,0.0,1.0,0.3,0.0,,,,,
4,595,Gozo,MID,Crystal Palace,1.91,5.0,0.0,1.0,1.0,0.3,0.47,,,,,
4,243,Alcaraz,MID,Everton,0.33,5.0,0.1,0.0,0.5,0.3,0.1,,,,,
4,578,Mudryk,MID,Spurs,1.43,5.4,0.1,0.0,1.0,0.3,0.47,,,,,
4,285,McNair,DEF,Hull City,1.85,4.0,0.1,0.0,1.0,0.3,0.47,,,,,
4,647,Osorio,MID,Crystal Palace,1.31,5.5,0.0,0.0,1.0,2.0,0.47,,,,,
4,50,Burrowes,MID,Aston Villa,0.0,4.5,0.7,0.0,0.0,0.0,0.0,,,,,
4,120,Svoboda,DEF,Brighton,3.93,5.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,117,Coppola,DEF,Brighton,0.12,4.5,0.0,0.0,0.0,0.0,0.03,,,,,
4,111,Steele,GKP,Brighton,3.75,4.0,4.3,0.0,0.0,0.0,0.47,,,,,
4,444,Jaouen,GKP,Newcastle,2.81,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,443,Gillespie,GKP,Newcastle,2.81,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,442,Pope,GKP,Newcastle,1.45,4.9,1.1,0.0,0.0,0.0,0.44,,,,,
4,441,Obi,FWD,Man Utd,0.63,4.5,1.2,0.0,0.0,0.0,0.47,,,,,
4,232,O'Brien,DEF,Everton,2.04,4.9,0.3,1.0,0.0,0.0,0.58,,,,,
4,440,Zirkzee,FWD,Man Utd,0.21,5.4,0.4,1.0,0.0,0.0,0.08,,,,,
4,508,Davies,DEF,Spurs,0.21,4.0,0.9,0.0,0.0,0.0,0.03,,,,,
4,438,Fletcher,MID,Man Utd,0.0,4.5,0.3,0.0,0.0,0.0,0.0,,,,,
4,325,Darlow,GKP,Man Utd,0.75,4.5,0.0,0.0,0.0,0.0,0.36,,,,,
4,245,Dibling,MID,Everton,0.17,5.4,0.0,0.0,0.0,0.0,0.07,,,,,
4,653,Samba,MID,Man City,0.96,4.5,0.0,0.0,0.0,1.0,0.47,,,,,
4,654,Graham,MID,Everton,1.44,4.5,0.0,0.0,0.0,1.0,0.47,,,,,
4,628,Allan,MID,Man City,0.96,6.0,0.0,0.0,0.0,2.2,0.47,,,,,
4,251,Lecomte,GKP,Fulham,1.88,4.0,1.2,0.0,0.0,0.0,0.47,,,,,
4,437,Bendito Mantato,MID,Man Utd,0.0,4.5,0.2,0.0,0.0,0.0,0.0,,,,,
4,107,Furo,FWD,Brentford,0.0,4.5,1.1,0.0,0.0,0.0,0.0,,,,,
4,100,Carvalho,MID,Brentford,0.09,5.0,0.0,0.0,0.0,0.0,0.02,,,,,
4,92,Ji-soo,DEF,Brentford,2.95,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,587,Rulli,GKP,Man City,1.88,5.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,147,Tosin,DEF,Spurs,0.45,4.4,0.2,1.0,0.0,0.0,0.13,,,,,
4,495,Austin,GKP,Spurs,2.81,4.0,1.0,0.0,0.0,0.0,0.47,,,,,
4,497,Dubravka,GKP,Spurs,1.45,4.0,17.9,0.0,0.0,0.0,0.58,,,,,
4,66,Soler,DEF,Bournemouth,0.0,4.0,0.3,0.0,0.0,0.0,0.0,,,,,
4,38,A.García,DEF,Aston Villa,0.04,4.0,1.7,0.0,0.0,0.0,0.02,,,,,
4,62,Diakité,DEF,Bournemouth,0.77,5.0,0.2,0.0,0.0,0.0,0.25,,,,,
4,430,Mount,MID,Man Utd,0.46,5.4,0.0,0.0,0.0,0.0,0.2,,,,,
4,476,O.Richards,DEF,Nott'm Forest,1.97,4.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,524,Olusesi,MID,Spurs,0.0,4.5,0.7,0.0,0.0,0.0,0.0,,,,,
4,58,Forster,GKP,Bournemouth,2.81,4.0,3.4,0.0,0.0,0.0,0.47,,,,,
4,631,Mbaye,MID,Aston Villa,1.44,6.0,0.1,1.0,0.0,2.2,0.47,,,,,
4,630,Harwood-Bellis,DEF,Aston Villa,2.95,4.5,0.0,0.0,0.0,1.8,0.47,,,,,
4,618,Goretzka,MID,Aston Villa,1.44,6.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,651,J.Angulo,FWD,Sunderland,0.63,4.5,0.3,0.0,0.0,1.0,0.47,,,,,
4,606,Rowe,DEF,Aston Villa,2.95,4.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,509,Byfield,DEF,Spurs,0.0,4.0,0.1,0.0,0.0,0.0,0.0,,,,,
4,434,J.Fletcher,MID,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
4,510,Rowswell,DEF,Spurs,0.0,4.0,0.1,0.0,0.0,0.0,0.0,,,,,
4,424,Amass,DEF,Man Utd,1.97,4.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,228,King,GKP,Everton,2.81,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,83,Valdimarsson,GKP,Brentford,0.06,4.5,0.1,0.0,0.0,0.0,0.02,,,,,
4,615,Di Gregorio,GKP,Bournemouth,2.81,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,489,Yates,MID,Nott'm Forest,0.06,4.5,1.4,0.0,0.0,0.0,0.03,,,,,
4,573,Sanchez,DEF,Bournemouth,2.95,4.5,0.2,0.0,0.0,0.0,0.47,,,,,
4,227,Travers,GKP,Everton,2.81,5.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,468,John,GKP,Nott'm Forest,0.17,4.5,0.1,0.0,0.0,0.0,0.08,,,,,
4,609,Shahar,DEF,Newcastle,2.95,4.0,0.3,0.0,0.0,0.0,0.47,,,,,
4,590,Benda,GKP,Nott'm Forest,1.88,4.5,0.1,0.0,0.0,0.0,0.47,,,,,
4,231,Keane,DEF,Everton,1.76,4.9,1.0,0.0,0.0,0.0,0.48,,,,,
4,340,Gelhardt,MID,Hull City,0.96,5.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,599,Cherif,FWD,Coventry City,1.25,5.0,0.1,1.0,0.0,0.0,0.47,,,,,
4,623,Bentley,GKP,Coventry City,3.75,4.0,0.3,0.0,0.0,0.0,0.47,,,,,
4,199,Benitez,GKP,Crystal Palace,0.07,4.5,0.1,2.0,0.0,0.0,0.02,,,,,
4,213,Lerma,MID,Crystal Palace,1.22,4.9,0.1,1.0,0.0,0.0,0.3,,,,,
4,217,M.França,MID,Crystal Palace,1.93,4.9,0.0,0.0,0.0,0.0,0.47,,,,,
4,218,Doucouré,MID,Crystal Palace,1.93,4.9,0.1,0.0,0.0,0.0,0.47,,,,,
4,219,J.Rak-Sakyi,MID,Crystal Palace,1.93,5.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,288,Dowell,MID,Hull City,0.96,4.5,0.4,0.0,0.0,0.0,0.47,,,,,
4,189,Shepherd,MID,Coventry City,1.93,4.5,0.3,0.0,0.0,0.0,0.47,,,,,
4,632,Ansah,FWD,Hull City,0.63,5.0,0.0,0.0,0.0,1.4,0.47,,,,,
4,637,Vaz,FWD,Hull City,0.63,5.0,0.0,1.0,0.0,1.4,0.47,,,,,
4,645,Mouzakitis,MID,Hull City,0.96,5.0,0.0,0.0,0.0,1.5,0.47,,,,,
4,301,Palmer,GKP,Ipswich Town,2.81,4.0,4.2,0.0,0.0,0.0,0.47,,,,,
4,302,Button,GKP,Ipswich Town,2.81,4.0,0.5,0.0,0.0,0.0,0.47,,,,,
4,303,Kipré,DEF,Ipswich Town,2.95,4.0,0.5,0.0,0.0,0.0,0.47,,,,,
4,296,Akintola,MID,Hull City,0.96,5.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,300,Walton,GKP,Ipswich Town,2.81,4.5,0.4,0.0,0.0,0.0,0.47,,,,,
4,272,Kusi-Asare,FWD,Fulham,0.0,4.5,6.4,0.0,0.0,0.0,0.0,,,,,
4,601,Williams-Barnett,MID,Spurs,1.44,4.5,0.1,0.0,0.0,0.0,0.47,,,,,
4,531,Ellborg,GKP,Sunderland,0.1,4.5,0.1,0.0,0.0,0.0,0.05,,,,,
4,550,Jocelin.T,MID,Sunderland,0.03,5.0,0.0,0.0,0.0,0.0,0.02,,,,,
4,3,Meslier,GKP,Arsenal,2.81,4.9,0.0,0.0,0.0,0.0,0.47,,,,,
4,292,Ömür,MID,Hull City,0.96,4.9,0.0,0.0,0.0,0.0,0.47,,,,,
4,612,Methalie,DEF,Sunderland,1.97,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,613,Ahoka,MID,Sunderland,0.96,4.5,0.2,0.0,0.0,0.0,0.47,,,,,
4,256,Tete,DEF,Fulham,0.9,4.5,0.2,0.0,0.0,0.0,0.35,,,,,
4,20,Dowman,MID,Arsenal,0.11,5.3,0.1,0.0,0.0,0.0,0.02,,,,,
4,2,Arrizabalaga,GKP,Arsenal,0.06,4.9,0.1,0.0,0.0,0.0,0.02,,,,,
4,626,Zepa,MID,Fulham,0.96,4.5,0.3,0.0,0.0,0.0,0.47,,,,,
4,636,Ángel,MID,Fulham,0.96,5.0,0.0,0.0,0.0,1.5,0.47,,,,,
4,650,Affengruber,DEF,Fulham,1.97,4.5,0.0,8.0,0.0,1.8,0.47,,,,,
4,273,Phillips,GKP,Hull City,1.88,4.0,1.5,0.0,0.0,0.0,0.47,,,,,
4,270,Reed,MID,Fulham,0.04,4.5,1.2,0.0,0.0,0.0,0.02,,,,,
4,284,McCarthy,DEF,Hull City,1.97,4.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,221,Drakes-Thomas,MID,Crystal Palace,0.0,4.5,0.1,0.0,0.0,0.0,0.0,,,,,
4,555,Matthews,GKP,Crystal Palace,3.75,4.0,1.8,0.0,0.0,0.0,0.47,,,,,
4,633,Ahanor,DEF,Crystal Palace,3.93,4.5,0.0,3.0,0.0,1.8,0.47,,,,,
4,392,Aït-Nouri,DEF,Man City,0.58,5.4,0.5,0.0,0.0,0.0,0.2,,,,,
4,126,O'Riley,MID,Brighton,0.24,5.5,0.1,1.0,0.0,0.0,0.03,,,,,
4,361,Lucky,DEF,Liverpool,3.93,4.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,614,Hadjam,DEF,Brighton,3.93,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,187,Eccles,MID,Coventry City,1.93,4.9,0.0,0.0,0.0,0.0,0.47,,,,,
4,158,Gittens,MID,Chelsea,0.39,5.9,0.0,0.0,0.0,0.0,0.08,,,,,
4,639,Andrés,MID,Brighton,1.93,5.5,0.0,4.0,0.0,2.0,0.47,,,,,
4,620,Diouf,DEF,Brentford,2.95,4.5,0.1,1.0,0.0,0.0,0.47,,,,,
4,134,Oriola,MID,Brighton,0.0,4.5,0.3,0.0,0.0,0.0,0.0,,,,,
4,386,Bettinelli,GKP,Man City,1.88,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,374,Endo,MID,Liverpool,0.05,5.0,0.1,0.0,0.0,0.0,0.02,,,,,
4,378,McConnell,MID,Liverpool,1.93,4.5,0.2,0.0,0.0,0.0,0.47,,,,,
4,382,Danns,FWD,Liverpool,1.25,4.5,0.1,0.0,0.0,0.0,0.47,,,,,
4,324,Mehmeti,MID,Ipswich Town,1.44,4.9,0.0,0.0,0.0,0.0,0.47,,,,,
4,571,Florentino,MID,Ipswich Town,1.44,4.9,0.1,1.0,0.0,0.0,0.47,,,,,
4,169,Mheuka,FWD,Chelsea,0.0,4.5,0.4,0.0,0.0,0.0,0.0,,,,,
4,170,Emegha,FWD,Chelsea,1.25,5.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,560,Penders,GKP,Chelsea,3.75,4.5,0.1,0.0,0.0,0.0,0.47,,,,,
4,561,Anselmino,DEF,Chelsea,3.93,4.5,0.0,0.0,0.0,0.0,0.47,,,,,
4,178,Bidwell,DEF,Coventry City,3.93,4.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,179,Latibeaudiere,DEF,Coventry City,3.93,4.0,0.0,0.0,0.0,0.0,0.47,,,,,
4,172,Wilson,GKP,Coventry City,3.75,4.5,0.4,0.0,0.0,0.0,0.47,,,,,
4,648,Bahoya,MID,Leeds,1.93,5.0,0.0,0.0,0.0,1.5,0.47,,,,,
4,351,Mamardashvili,GKP,Liverpool,0.66,4.9,0.1,0.0,0.0,0.0,0.16,,,,,
4,352,Woodman,GKP,Liverpool,0.11,4.0,1.1,0.0,0.0,0.0,0.03,,,,,
